algo,k_fold,time_running,time,acc,dataset,pc,-1_precision,-1_recall,-1_f1-score,-1_support,1_precision,1_recall,1_f1-score,1_support,macro avg_precision,macro avg_recall,macro avg_f1-score,macro avg_support,weighted avg_precision,weighted avg_recall,weighted avg_f1-score,weighted avg_support
MILboost GeneralizedMean,5,1671657928,0.0006189346313476562,0.5952380952380952,eastWest,Mac-mini.local,0.0,0.0,0.0,16,0.6097560975609756,0.9615384615384616,0.7462686567164178,26,0.3048780487804878,0.4807692307692308,0.3731343283582089,42,0.37746806039488967,0.5952380952380952,0.4619758351101634,42
MILboost LogSumExponential,1,1671657930,0.00885009765625,0.4186046511627907,eastWest,Mac-mini.local,0.3333333333333333,0.5625,0.4186046511627907,16,0.5625,0.3333333333333333,0.4186046511627907,27,0.44791666666666663,0.44791666666666663,0.4186046511627907,43,0.4772286821705426,0.4186046511627907,0.4186046511627907,43
MILboost LogSumExponential,2,1671657932,0.0006690025329589844,0.7209302325581395,eastWest,Mac-mini.local,0.75,0.375,0.5,16,0.7142857142857143,0.9259259259259259,0.8064516129032259,27,0.7321428571428572,0.650462962962963,0.653225806451613,43,0.7275747508305648,0.7209302325581395,0.6924231057764442,43
MILboost LogSumExponential,3,1671657934,0.006537914276123047,0.6046511627906976,eastWest,Mac-mini.local,0.5,0.5882352941176471,0.5405405405405405,17,0.6956521739130435,0.6153846153846154,0.6530612244897959,26,0.5978260869565217,0.6018099547511313,0.5968008825151682,43,0.6183013144590496,0.6046511627906976,0.6085763029284622,43
MILboost LogSumExponential,4,1671657936,0.01017618179321289,0.6428571428571429,eastWest,Mac-mini.local,0.5217391304347826,0.75,0.6153846153846153,16,0.7894736842105263,0.5769230769230769,0.6666666666666666,26,0.6556064073226544,0.6634615384615384,0.641025641025641,42,0.6874795684864335,0.6428571428571429,0.647130647130647,42
MILboost LogSumExponential,5,1671657939,0.006762027740478516,0.5238095238095238,eastWest,Mac-mini.local,0.3333333333333333,0.25,0.28571428571428575,16,0.6,0.6923076923076923,0.6428571428571429,26,0.4666666666666667,0.47115384615384615,0.4642857142857143,42,0.4984126984126984,0.5238095238095238,0.5068027210884354,42
MILboost GeneralizedMean,1,1671657940,0.0006101131439208984,0.6511627906976745,eastWest,Mac-mini.local,0.5555555555555556,0.3125,0.39999999999999997,16,0.6764705882352942,0.8518518518518519,0.7540983606557378,27,0.6160130718954249,0.5821759259259259,0.5770491803278689,43,0.6314789481684147,0.6511627906976745,0.6223408311094167,43
MILboost GeneralizedMean,2,1671657942,0.000637054443359375,0.7209302325581395,eastWest,Mac-mini.local,0.75,0.375,0.5,16,0.7142857142857143,0.9259259259259259,0.8064516129032259,27,0.7321428571428572,0.650462962962963,0.653225806451613,43,0.7275747508305648,0.7209302325581395,0.6924231057764442,43
MILboost GeneralizedMean,3,1671657944,0.0005791187286376953,0.627906976744186,eastWest,Mac-mini.local,1.0,0.058823529411764705,0.1111111111111111,17,0.6190476190476191,1.0,0.7647058823529412,26,0.8095238095238095,0.5294117647058824,0.43790849673202614,43,0.769656699889258,0.627906976744186,0.5063079495364037,43
MILboost GeneralizedMean,4,1671657945,0.0007660388946533203,0.6904761904761905,eastWest,Mac-mini.local,0.5714285714285714,0.75,0.6486486486486486,16,0.8095238095238095,0.6538461538461539,0.7234042553191489,26,0.6904761904761905,0.7019230769230769,0.6860264519838988,42,0.7188208616780045,0.6904761904761905,0.694925928968482,42
MILboost GeneralizedMean,5,1671657947,0.0006871223449707031,0.6190476190476191,eastWest,Mac-mini.local,0.0,0.0,0.0,16,0.6190476190476191,1.0,0.7647058823529412,26,0.30952380952380953,0.5,0.3823529411764706,42,0.3832199546485261,0.6190476190476191,0.4733893557422969,42
MILboost LogSumExponential,1,1671657949,0.006760835647583008,0.4186046511627907,eastWest,Mac-mini.local,0.3333333333333333,0.5625,0.4186046511627907,16,0.5625,0.3333333333333333,0.4186046511627907,27,0.44791666666666663,0.44791666666666663,0.4186046511627907,43,0.4772286821705426,0.4186046511627907,0.4186046511627907,43
MILboost LogSumExponential,2,1671657951,0.00791788101196289,0.46511627906976744,eastWest,Mac-mini.local,0.3157894736842105,0.375,0.34285714285714286,16,0.5833333333333334,0.5185185185185185,0.5490196078431373,27,0.44956140350877194,0.44675925925925924,0.4459383753501401,43,0.4837821297429621,0.46511627906976744,0.47230799296462767,43
MILboost LogSumExponential,3,1671657954,0.007480144500732422,0.6046511627906976,eastWest,Mac-mini.local,0.5,0.5882352941176471,0.5405405405405405,17,0.6956521739130435,0.6153846153846154,0.6530612244897959,26,0.5978260869565217,0.6018099547511313,0.5968008825151682,43,0.6183013144590496,0.6046511627906976,0.6085763029284622,43
MILboost LogSumExponential,4,1671657956,0.006646871566772461,0.6428571428571429,eastWest,Mac-mini.local,0.5217391304347826,0.75,0.6153846153846153,16,0.7894736842105263,0.5769230769230769,0.6666666666666666,26,0.6556064073226544,0.6634615384615384,0.641025641025641,42,0.6874795684864335,0.6428571428571429,0.647130647130647,42
MILboost LogSumExponential,5,1671657958,0.007473945617675781,0.5238095238095238,eastWest,Mac-mini.local,0.3333333333333333,0.25,0.28571428571428575,16,0.6,0.6923076923076923,0.6428571428571429,26,0.4666666666666667,0.47115384615384615,0.4642857142857143,42,0.4984126984126984,0.5238095238095238,0.5068027210884354,42
MILboost GeneralizedMean,1,1671657960,0.0006167888641357422,0.6511627906976745,eastWest,Mac-mini.local,0.5555555555555556,0.3125,0.39999999999999997,16,0.6764705882352942,0.8518518518518519,0.7540983606557378,27,0.6160130718954249,0.5821759259259259,0.5770491803278689,43,0.6314789481684147,0.6511627906976745,0.6223408311094167,43
MILboost GeneralizedMean,2,1671657962,0.0007090568542480469,0.6976744186046512,eastWest,Mac-mini.local,0.6666666666666666,0.375,0.4800000000000001,16,0.7058823529411765,0.8888888888888888,0.7868852459016393,27,0.6862745098039216,0.6319444444444444,0.6334426229508197,43,0.6912904696762426,0.6976744186046512,0.6726953869614944,43
MILboost GeneralizedMean,3,1671657963,0.0006098747253417969,0.6046511627906976,eastWest,Mac-mini.local,0.0,0.0,0.0,17,0.6046511627906976,1.0,0.7536231884057971,26,0.3023255813953488,0.5,0.37681159420289856,43,0.3656030286641428,0.6046511627906976,0.45567913717559827,43
MILboost GeneralizedMean,4,1671657965,0.0013599395751953125,0.6666666666666666,eastWest,Mac-mini.local,0.6,0.375,0.4615384615384615,16,0.6875,0.8461538461538461,0.7586206896551724,26,0.64375,0.6105769230769231,0.6100795755968169,42,0.6541666666666667,0.6666666666666666,0.645446507515473,42
MILboost GeneralizedMean,5,1671657967,0.000881195068359375,0.6190476190476191,eastWest,Mac-mini.local,0.0,0.0,0.0,16,0.6190476190476191,1.0,0.7647058823529412,26,0.30952380952380953,0.5,0.3823529411764706,42,0.3832199546485261,0.6190476190476191,0.4733893557422969,42
MILboost LogSumExponential,1,1671657969,0.009557962417602539,0.4186046511627907,eastWest,Mac-mini.local,0.3333333333333333,0.5625,0.4186046511627907,16,0.5625,0.3333333333333333,0.4186046511627907,27,0.44791666666666663,0.44791666666666663,0.4186046511627907,43,0.4772286821705426,0.4186046511627907,0.4186046511627907,43
MILboost LogSumExponential,2,1671657971,0.010484933853149414,0.46511627906976744,eastWest,Mac-mini.local,0.3157894736842105,0.375,0.34285714285714286,16,0.5833333333333334,0.5185185185185185,0.5490196078431373,27,0.44956140350877194,0.44675925925925924,0.4459383753501401,43,0.4837821297429621,0.46511627906976744,0.47230799296462767,43
MILboost LogSumExponential,3,1671657974,0.0072209835052490234,0.6046511627906976,eastWest,Mac-mini.local,0.5,0.5882352941176471,0.5405405405405405,17,0.6956521739130435,0.6153846153846154,0.6530612244897959,26,0.5978260869565217,0.6018099547511313,0.5968008825151682,43,0.6183013144590496,0.6046511627906976,0.6085763029284622,43
MILboost LogSumExponential,4,1671657976,0.008433103561401367,0.6428571428571429,eastWest,Mac-mini.local,0.5217391304347826,0.75,0.6153846153846153,16,0.7894736842105263,0.5769230769230769,0.6666666666666666,26,0.6556064073226544,0.6634615384615384,0.641025641025641,42,0.6874795684864335,0.6428571428571429,0.647130647130647,42
MILboost LogSumExponential,5,1671657978,0.0069272518157958984,0.5238095238095238,eastWest,Mac-mini.local,0.3333333333333333,0.25,0.28571428571428575,16,0.6,0.6923076923076923,0.6428571428571429,26,0.4666666666666667,0.47115384615384615,0.4642857142857143,42,0.4984126984126984,0.5238095238095238,0.5068027210884354,42
MILboost GeneralizedMean,1,1671657980,0.0006153583526611328,0.6744186046511628,eastWest,Mac-mini.local,0.6666666666666666,0.25,0.36363636363636365,16,0.6756756756756757,0.9259259259259259,0.7812500000000001,27,0.6711711711711712,0.587962962962963,0.5724431818181819,43,0.6723234862769746,0.6744186046511628,0.6258588794926004,43
MILboost GeneralizedMean,2,1671657981,0.0006270408630371094,0.7209302325581395,eastWest,Mac-mini.local,0.75,0.375,0.5,16,0.7142857142857143,0.9259259259259259,0.8064516129032259,27,0.7321428571428572,0.650462962962963,0.653225806451613,43,0.7275747508305648,0.7209302325581395,0.6924231057764442,43
MILboost GeneralizedMean,3,1671657983,0.0010120868682861328,0.627906976744186,eastWest,Mac-mini.local,1.0,0.058823529411764705,0.1111111111111111,17,0.6190476190476191,1.0,0.7647058823529412,26,0.8095238095238095,0.5294117647058824,0.43790849673202614,43,0.769656699889258,0.627906976744186,0.5063079495364037,43
MILboost GeneralizedMean,4,1671657985,0.0009832382202148438,0.6666666666666666,eastWest,Mac-mini.local,0.6,0.375,0.4615384615384615,16,0.6875,0.8461538461538461,0.7586206896551724,26,0.64375,0.6105769230769231,0.6100795755968169,42,0.6541666666666667,0.6666666666666666,0.645446507515473,42
MILboost GeneralizedMean,5,1671657987,0.0005681514739990234,0.6190476190476191,eastWest,Mac-mini.local,0.0,0.0,0.0,16,0.6190476190476191,1.0,0.7647058823529412,26,0.30952380952380953,0.5,0.3823529411764706,42,0.3832199546485261,0.6190476190476191,0.4733893557422969,42
MILboost LogSumExponential,1,1671657989,0.009685993194580078,0.4186046511627907,eastWest,Mac-mini.local,0.3333333333333333,0.5625,0.4186046511627907,16,0.5625,0.3333333333333333,0.4186046511627907,27,0.44791666666666663,0.44791666666666663,0.4186046511627907,43,0.4772286821705426,0.4186046511627907,0.4186046511627907,43
MILboost LogSumExponential,2,1671657991,0.0007610321044921875,0.7209302325581395,eastWest,Mac-mini.local,0.75,0.375,0.5,16,0.7142857142857143,0.9259259259259259,0.8064516129032259,27,0.7321428571428572,0.650462962962963,0.653225806451613,43,0.7275747508305648,0.7209302325581395,0.6924231057764442,43
MILboost LogSumExponential,3,1671657993,0.006821155548095703,0.6046511627906976,eastWest,Mac-mini.local,0.5,0.5882352941176471,0.5405405405405405,17,0.6956521739130435,0.6153846153846154,0.6530612244897959,26,0.5978260869565217,0.6018099547511313,0.5968008825151682,43,0.6183013144590496,0.6046511627906976,0.6085763029284622,43
MILboost LogSumExponential,4,1671657995,0.007868051528930664,0.6428571428571429,eastWest,Mac-mini.local,0.5217391304347826,0.75,0.6153846153846153,16,0.7894736842105263,0.5769230769230769,0.6666666666666666,26,0.6556064073226544,0.6634615384615384,0.641025641025641,42,0.6874795684864335,0.6428571428571429,0.647130647130647,42
MILboost LogSumExponential,5,1671657997,0.006639957427978516,0.5238095238095238,eastWest,Mac-mini.local,0.3333333333333333,0.25,0.28571428571428575,16,0.6,0.6923076923076923,0.6428571428571429,26,0.4666666666666667,0.47115384615384615,0.4642857142857143,42,0.4984126984126984,0.5238095238095238,0.5068027210884354,42
MILboost GeneralizedMean,1,1671657999,0.0009548664093017578,0.6511627906976745,eastWest,Mac-mini.local,0.5555555555555556,0.3125,0.39999999999999997,16,0.6764705882352942,0.8518518518518519,0.7540983606557378,27,0.6160130718954249,0.5821759259259259,0.5770491803278689,43,0.6314789481684147,0.6511627906976745,0.6223408311094167,43
MILboost GeneralizedMean,2,1671658001,0.0006351470947265625,0.7209302325581395,eastWest,Mac-mini.local,0.75,0.375,0.5,16,0.7142857142857143,0.9259259259259259,0.8064516129032259,27,0.7321428571428572,0.650462962962963,0.653225806451613,43,0.7275747508305648,0.7209302325581395,0.6924231057764442,43
MILboost GeneralizedMean,3,1671658002,0.0005738735198974609,0.627906976744186,eastWest,Mac-mini.local,1.0,0.058823529411764705,0.1111111111111111,17,0.6190476190476191,1.0,0.7647058823529412,26,0.8095238095238095,0.5294117647058824,0.43790849673202614,43,0.769656699889258,0.627906976744186,0.5063079495364037,43
MILboost GeneralizedMean,4,1671658004,0.0008749961853027344,0.6666666666666666,eastWest,Mac-mini.local,0.6,0.375,0.4615384615384615,16,0.6875,0.8461538461538461,0.7586206896551724,26,0.64375,0.6105769230769231,0.6100795755968169,42,0.6541666666666667,0.6666666666666666,0.645446507515473,42
MILboost GeneralizedMean,5,1671658006,0.0006301403045654297,0.6190476190476191,eastWest,Mac-mini.local,0.0,0.0,0.0,16,0.6190476190476191,1.0,0.7647058823529412,26,0.30952380952380953,0.5,0.3823529411764706,42,0.3832199546485261,0.6190476190476191,0.4733893557422969,42
MILboost LogSumExponential,1,1671658009,0.0019159317016601562,0.6881720430107527,elephant,Mac-mini.local,0.6308724832214765,0.746031746031746,0.6836363636363636,126,0.7538461538461538,0.6405228758169934,0.6925795053003533,153,0.6923593185338152,0.6932773109243697,0.6881079344683585,279,0.6983096574350092,0.6881720430107527,0.6885406671295192,279
MILboost LogSumExponential,2,1671658011,0.0010907649993896484,0.7661870503597122,elephant,Mac-mini.local,0.7727272727272727,0.68,0.7234042553191491,125,0.7619047619047619,0.8366013071895425,0.7975077881619937,153,0.7673160173160173,0.7583006535947713,0.7604560217405714,278,0.7667709987853873,0.7661870503597122,0.7641878543297795,278
MILboost LogSumExponential,3,1671658013,0.0013380050659179688,0.6546762589928058,elephant,Mac-mini.local,0.631578947368421,0.5714285714285714,0.6,126,0.6707317073170732,0.7236842105263158,0.6962025316455697,152,0.6511553273427471,0.6475563909774436,0.6481012658227848,278,0.6529862118007776,0.6546762589928058,0.6525999453601675,278
MILboost LogSumExponential,4,1671658014,0.0010671615600585938,0.8129496402877698,elephant,Mac-mini.local,0.7761194029850746,0.8253968253968254,0.8,126,0.8472222222222222,0.8026315789473685,0.8243243243243243,152,0.8116708126036485,0.8140142021720969,0.8121621621621622,278,0.814995764582364,0.8129496402877698,0.8132996305658177,278
MILboost LogSumExponential,5,1671658016,0.0015540122985839844,0.7410071942446043,elephant,Mac-mini.local,0.7142857142857143,0.7142857142857143,0.7142857142857143,126,0.7631578947368421,0.7631578947368421,0.7631578947368421,152,0.7387218045112782,0.7387218045112782,0.7387218045112782,278,0.7410071942446043,0.7410071942446043,0.7410071942446043,278
MILboost GeneralizedMean,1,1671658018,0.0012352466583251953,0.6881720430107527,elephant,Mac-mini.local,0.6258064516129033,0.7698412698412699,0.6903914590747331,126,0.7661290322580645,0.6209150326797386,0.6859205776173285,153,0.6959677419354839,0.6953781512605042,0.6881560183460308,279,0.7027575442247659,0.6881720430107527,0.6879396853722854,279
MILboost GeneralizedMean,2,1671658020,0.0010731220245361328,0.7410071942446043,elephant,Mac-mini.local,0.7304347826086957,0.672,0.7000000000000001,125,0.7484662576687117,0.7973856209150327,0.7721518987341773,153,0.7394505201387036,0.7346928104575163,0.7360759493670888,278,0.7403585800338124,0.7410071942446043,0.7397094982242055,278
MILboost GeneralizedMean,3,1671658022,0.00110626220703125,0.6510791366906474,elephant,Mac-mini.local,0.6283185840707964,0.5634920634920635,0.5941422594142258,126,0.6666666666666666,0.7236842105263158,0.694006309148265,152,0.6474926253687315,0.6435881370091896,0.6440742842812455,278,0.6492858810296895,0.6510791366906474,0.6487441858875134,278
MILboost GeneralizedMean,4,1671658024,0.001096963882446289,0.8093525179856115,elephant,Mac-mini.local,0.7703703703703704,0.8253968253968254,0.7969348659003831,126,0.8461538461538461,0.7960526315789473,0.8203389830508474,152,0.8082621082621082,0.8107247284878863,0.8086369244756153,278,0.8118059398634938,0.8093525179856115,0.8097313616085506,278
MILboost GeneralizedMean,5,1671658025,0.0010669231414794922,0.7589928057553957,elephant,Mac-mini.local,0.736,0.7301587301587301,0.7330677290836654,126,0.7777777777777778,0.7828947368421053,0.7803278688524592,152,0.7568888888888889,0.7565267335004178,0.7566977989680623,278,0.7588425259792166,0.7589928057553957,0.7589078055040132,278
MILboost LogSumExponential,1,1671658027,0.0011827945709228516,0.6989247311827957,elephant,Mac-mini.local,0.64,0.7619047619047619,0.6956521739130435,126,0.7674418604651163,0.6470588235294118,0.7021276595744682,153,0.7037209302325582,0.7044817927170868,0.6988899167437559,279,0.709887471867967,0.6989247311827957,0.6992032466951151,279
MILboost LogSumExponential,2,1671658029,0.0013720989227294922,0.7661870503597122,elephant,Mac-mini.local,0.7631578947368421,0.696,0.7280334728033472,125,0.7682926829268293,0.8235294117647058,0.7949526813880126,153,0.7657252888318358,0.7597647058823529,0.7614930770956798,278,0.7659838752874466,0.7661870503597122,0.7648631091826774,278
MILboost LogSumExponential,3,1671658031,0.0010938644409179688,0.6438848920863309,elephant,Mac-mini.local,0.6194690265486725,0.5555555555555556,0.5857740585774059,126,0.6606060606060606,0.7171052631578947,0.6876971608832808,152,0.6400375435773666,0.6363304093567251,0.6367356097303434,278,0.6419612178318488,0.6438848920863309,0.6415017979676685,278
MILboost LogSumExponential,4,1671658032,0.0010988712310791016,0.7949640287769785,elephant,Mac-mini.local,0.7482014388489209,0.8253968253968254,0.7849056603773585,126,0.841726618705036,0.7697368421052632,0.8041237113402062,152,0.7949640287769784,0.7975668337510442,0.7945146858587824,278,0.7993375084105377,0.7949640287769785,0.7954133716951746,278
MILboost LogSumExponential,5,1671658034,0.0010957717895507812,0.7482014388489209,elephant,Mac-mini.local,0.7222222222222222,0.7222222222222222,0.7222222222222222,126,0.7697368421052632,0.7697368421052632,0.7697368421052632,152,0.7459795321637427,0.7459795321637427,0.7459795321637427,278,0.7482014388489209,0.7482014388489209,0.7482014388489209,278
MILboost GeneralizedMean,1,1671658036,0.0013780593872070312,0.6738351254480287,elephant,Mac-mini.local,0.6129032258064516,0.753968253968254,0.6761565836298933,126,0.75,0.6078431372549019,0.671480144404332,153,0.6814516129032258,0.680905695611578,0.6738183640171127,279,0.6880853277835589,0.6738351254480287,0.6735920846997469,279
MILboost GeneralizedMean,2,1671658038,0.0010571479797363281,0.7553956834532374,elephant,Mac-mini.local,0.7522123893805309,0.68,0.7142857142857142,125,0.7575757575757576,0.8169934640522876,0.7861635220125786,153,0.7548940734781442,0.7484967320261438,0.7502246181491463,278,0.7551641711570405,0.7553956834532374,0.75384436386201,278
MILboost GeneralizedMean,3,1671658039,0.0010788440704345703,0.6474820143884892,elephant,Mac-mini.local,0.6206896551724138,0.5714285714285714,0.5950413223140496,126,0.6666666666666666,0.7105263157894737,0.6878980891719745,152,0.6436781609195402,0.6409774436090225,0.6414697057430121,278,0.6458281650541635,0.6474820143884892,0.6458119286536345,278
MILboost GeneralizedMean,4,1671658041,0.0015990734100341797,0.8057553956834532,elephant,Mac-mini.local,0.7608695652173914,0.8333333333333334,0.7954545454545455,126,0.85,0.7828947368421053,0.8150684931506849,152,0.8054347826086956,0.8081140350877194,0.8052615193026151,278,0.8096027525805443,0.8057553956834532,0.8061787182956001,278
MILboost GeneralizedMean,5,1671658043,0.0012230873107910156,0.737410071942446,elephant,Mac-mini.local,0.7086614173228346,0.7142857142857143,0.7114624505928855,126,0.7615894039735099,0.756578947368421,0.7590759075907592,152,0.7351254106481723,0.7354323308270676,0.7352691790918223,278,0.7376004603836355,0.737410071942446,0.7374957076564712,278
MILboost LogSumExponential,1,1671658045,0.0012569427490234375,0.6953405017921147,elephant,Mac-mini.local,0.6357615894039735,0.7619047619047619,0.6931407942238267,126,0.765625,0.6405228758169934,0.697508896797153,153,0.7006932947019868,0.7012138188608776,0.6953248455104899,279,0.7069770081179235,0.6953405017921147,0.695536205312425,279
MILboost LogSumExponential,2,1671658047,0.0010759830474853516,0.762589928057554,elephant,Mac-mini.local,0.7610619469026548,0.688,0.722689075630252,125,0.7636363636363637,0.8235294117647058,0.7924528301886793,153,0.7623491552695092,0.7557647058823529,0.7575709529094656,278,0.7624788021553796,0.762589928057554,0.7610842355131274,278
MILboost LogSumExponential,3,1671658049,0.0012311935424804688,0.6546762589928058,elephant,Mac-mini.local,0.631578947368421,0.5714285714285714,0.6,126,0.6707317073170732,0.7236842105263158,0.6962025316455697,152,0.6511553273427471,0.6475563909774436,0.6481012658227848,278,0.6529862118007776,0.6546762589928058,0.6525999453601675,278
MILboost LogSumExponential,4,1671658050,0.0012519359588623047,0.8057553956834532,elephant,Mac-mini.local,0.7571428571428571,0.8412698412698413,0.7969924812030075,126,0.855072463768116,0.7763157894736842,0.8137931034482757,152,0.8061076604554865,0.8087928153717627,0.8053927923256416,278,0.8106871024919194,0.8057553956834532,0.8061784329342333,278
MILboost LogSumExponential,5,1671658052,0.0011990070343017578,0.762589928057554,elephant,Mac-mini.local,0.7419354838709677,0.7301587301587301,0.736,126,0.7792207792207793,0.7894736842105263,0.7843137254901961,152,0.7605781315458735,0.7598162071846282,0.7601568627450981,278,0.7623216885226631,0.762589928057554,0.7624161376780929,278
MILboost GeneralizedMean,1,1671658054,0.0010690689086914062,0.6702508960573477,elephant,Mac-mini.local,0.6103896103896104,0.746031746031746,0.6714285714285714,126,0.744,0.6078431372549019,0.6690647482014389,153,0.6771948051948051,0.676937441643324,0.6702466598150052,279,0.6836598240469208,0.6702508960573477,0.6701322812717568,279
MILboost GeneralizedMean,2,1671658056,0.0013270378112792969,0.7553956834532374,elephant,Mac-mini.local,0.7522123893805309,0.68,0.7142857142857142,125,0.7575757575757576,0.8169934640522876,0.7861635220125786,153,0.7548940734781442,0.7484967320261438,0.7502246181491463,278,0.7551641711570405,0.7553956834532374,0.75384436386201,278
MILboost GeneralizedMean,3,1671658058,0.001065969467163086,0.6402877697841727,elephant,Mac-mini.local,0.6120689655172413,0.5634920634920635,0.5867768595041322,126,0.6604938271604939,0.7039473684210527,0.6815286624203822,152,0.6362813963388676,0.6337197159565581,0.6341527609622573,278,0.638545868286214,0.6402877697841727,0.638583600666974,278
MILboost GeneralizedMean,4,1671658059,0.001341104507446289,0.7985611510791367,elephant,Mac-mini.local,0.75,0.8333333333333334,0.7894736842105262,126,0.8478260869565217,0.7697368421052632,0.806896551724138,152,0.7989130434782609,0.8015350877192983,0.798185117967332,278,0.8034876446668752,0.7985611510791367,0.7989998563762419,278
MILboost GeneralizedMean,5,1671658061,0.0010678768157958984,0.7517985611510791,elephant,Mac-mini.local,0.7244094488188977,0.7301587301587301,0.7272727272727272,126,0.7748344370860927,0.7697368421052632,0.7722772277227723,152,0.7496219429524952,0.7499477861319966,0.7497749774977498,278,0.7519799460009612,0.7517985611510791,0.7518795044972123,278
MILboost LogSumExponential,1,1671658063,0.0010728836059570312,0.6881720430107527,elephant,Mac-mini.local,0.6308724832214765,0.746031746031746,0.6836363636363636,126,0.7538461538461538,0.6405228758169934,0.6925795053003533,153,0.6923593185338152,0.6932773109243697,0.6881079344683585,279,0.6983096574350092,0.6881720430107527,0.6885406671295192,279
MILboost LogSumExponential,2,1671658065,0.0017137527465820312,0.7482014388489209,elephant,Mac-mini.local,0.7477477477477478,0.664,0.7033898305084746,125,0.7485029940119761,0.8169934640522876,0.78125,153,0.7481253708798619,0.7404967320261437,0.7423199152542372,278,0.7481634048643914,0.7482014388489209,0.7462409309840263,278
MILboost LogSumExponential,3,1671658067,0.0011000633239746094,0.6474820143884892,elephant,Mac-mini.local,0.6228070175438597,0.5634920634920635,0.5916666666666667,126,0.6646341463414634,0.7171052631578947,0.689873417721519,152,0.6437205819426616,0.6402986633249791,0.6407700421940928,278,0.645676526814492,0.6474820143884892,0.6453624442218376,278
MILboost LogSumExponential,4,1671658068,0.0012080669403076172,0.7985611510791367,elephant,Mac-mini.local,0.75,0.8333333333333334,0.7894736842105262,126,0.8478260869565217,0.7697368421052632,0.806896551724138,152,0.7989130434782609,0.8015350877192983,0.798185117967332,278,0.8034876446668752,0.7985611510791367,0.7989998563762419,278
MILboost LogSumExponential,5,1671658070,0.0010879039764404297,0.7446043165467626,elephant,Mac-mini.local,0.72,0.7142857142857143,0.7171314741035857,126,0.7647058823529411,0.7697368421052632,0.7672131147540983,152,0.7423529411764705,0.7420112781954887,0.742172294428842,278,0.7444435040203131,0.7446043165467626,0.7445142416535062,278
MILboost GeneralizedMean,1,1671658072,0.0013370513916015625,0.6953405017921147,elephant,Mac-mini.local,0.6394557823129252,0.746031746031746,0.6886446886446886,126,0.7575757575757576,0.6535947712418301,0.7017543859649122,153,0.6985157699443414,0.699813258636788,0.6951995373048004,279,0.7042312526183494,0.6953405017921147,0.6958338774977144,279
MILboost GeneralizedMean,2,1671658074,0.0010571479797363281,0.7482014388489209,elephant,Mac-mini.local,0.7433628318584071,0.672,0.7058823529411766,125,0.7515151515151515,0.8104575163398693,0.779874213836478,153,0.7474389916867793,0.7412287581699346,0.7428782833888273,278,0.7478495401587016,0.7482014388489209,0.7466044922108928,278
MILboost GeneralizedMean,3,1671658076,0.0012412071228027344,0.6402877697841727,elephant,Mac-mini.local,0.6160714285714286,0.5476190476190477,0.5798319327731093,126,0.6566265060240963,0.7171052631578947,0.6855345911949685,152,0.6363489672977625,0.6323621553884712,0.6326832619840389,278,0.6382454277541821,0.6402877697841727,0.6376261920541259,278
MILboost GeneralizedMean,4,1671658078,0.0017511844635009766,0.7913669064748201,elephant,Mac-mini.local,0.7428571428571429,0.8253968253968254,0.7819548872180451,126,0.8405797101449275,0.7631578947368421,0.8,152,0.7917184265010352,0.7942773600668338,0.7909774436090226,278,0.7962881868418309,0.7913669064748201,0.7918212798182507,278
MILboost GeneralizedMean,5,1671658080,0.0013360977172851562,0.762589928057554,elephant,Mac-mini.local,0.7419354838709677,0.7301587301587301,0.736,126,0.7792207792207793,0.7894736842105263,0.7843137254901961,152,0.7605781315458735,0.7598162071846282,0.7601568627450981,278,0.7623216885226631,0.762589928057554,0.7624161376780929,278
MILboost LogSumExponential,1,1671658081,0.0010979175567626953,0.6989247311827957,elephant,Mac-mini.local,0.6418918918918919,0.753968253968254,0.6934306569343066,126,0.7633587786259542,0.6535947712418301,0.7042253521126761,153,0.7026253352589231,0.703781512605042,0.6988280045234914,279,0.7085027652621841,0.6989247311827957,0.699350328483735,279
MILboost LogSumExponential,2,1671658083,0.0010600090026855469,0.7446043165467626,elephant,Mac-mini.local,0.7368421052631579,0.672,0.7029288702928871,125,0.75,0.803921568627451,0.77602523659306,153,0.743421052631579,0.7379607843137255,0.7394770534429735,278,0.7440836804240818,0.7446043165467626,0.7431581654149246,278
MILboost LogSumExponential,3,1671658085,0.001116037368774414,0.6402877697841727,elephant,Mac-mini.local,0.6120689655172413,0.5634920634920635,0.5867768595041322,126,0.6604938271604939,0.7039473684210527,0.6815286624203822,152,0.6362813963388676,0.6337197159565581,0.6341527609622573,278,0.638545868286214,0.6402877697841727,0.638583600666974,278
MILboost LogSumExponential,4,1671658087,0.0011000633239746094,0.8165467625899281,elephant,Mac-mini.local,0.7737226277372263,0.8412698412698413,0.8060836501901141,126,0.8581560283687943,0.7960526315789473,0.825938566552901,152,0.8159393280530103,0.8186612364243944,0.8160111083715076,278,0.8198876525429758,0.8165467625899281,0.8169395756834364,278
MILboost LogSumExponential,5,1671658088,0.0022361278533935547,0.7553956834532374,elephant,Mac-mini.local,0.7338709677419355,0.7222222222222222,0.728,126,0.7727272727272727,0.7828947368421053,0.7777777777777778,152,0.7532991202346041,0.7525584795321638,0.7528888888888889,278,0.755116141690753,0.7553956834532374,0.7552166266986411,278
